"","id","Description","Keys","Keys (macOS)","Context","Category","Modifiers"
"","102726","page-break-after:;","""pgba""","""pgba""","Emmet","CSS Tables","Text Snippet"
"","102727","page-break-after:auto;","""pgba:au""","""pgba:au""","Emmet","CSS Tables","Text Snippet"
"","102728","page-break-after:always;","""pgba:al""","""pgba:al""","Emmet","CSS Tables","Text Snippet"
"","102729","page-break-after:left;","""pgba:l""","""pgba:l""","Emmet","CSS Tables","Text Snippet"
"","102730","page-break-after:right;","""pgba:r""","""pgba:r""","Emmet","CSS Tables","Text Snippet"
"","102731","orphans:;","""orp""","""orp""","Emmet","CSS Tables","Text Snippet"
"","102732","widows:;","""wid""","""wid""","Emmet","CSS Tables","Text Snippet"
"","102733","!important","""!""","""!""","Emmet","CSS Misc.","Text Snippet"
"","102734","@font-face { font-family:; src:url(|); }","""@f""","""@f""","Emmet","CSS Misc.","Text Snippet"
"","102735","@import","""@i""","""@i""","Emmet","CSS Misc.","Text Snippet"
"","102736","@media screen { }","""@m""","""@m""","Emmet","CSS Misc.","Text Snippet"
"","102737","align-content:;","""c""","""c""","Emmet","CSS Misc.","Text Snippet"
"","102738","align-content:center;","""ac:c""","""ac:c""","Emmet","CSS Misc.","Text Snippet"
"","102739","align-content:flex-end;","""ac:fe""","""ac:fe""","Emmet","CSS Misc.","Text Snippet"
"","102740","align-content:flex-start;","""ac:fs""","""ac:fs""","Emmet","CSS Misc.","Text Snippet"
"","102741","align-content:stretch;","""ac:s""","""ac:s""","Emmet","CSS Misc.","Text Snippet"
"","102742","align-content:space-around;","""ac:sa""","""ac:sa""","Emmet","CSS Misc.","Text Snippet"
"","102743","align-content:space-between;","""ac:sb""","""ac:sb""","Emmet","CSS Misc.","Text Snippet"
"","102744","align-items:;","""ai""","""ai""","Emmet","CSS Misc.","Text Snippet"
"","102745","align-items:baseline;","""ai:b""","""ai:b""","Emmet","CSS Misc.","Text Snippet"
"","102746","align-items:center;","""ai:c""","""ai:c""","Emmet","CSS Misc.","Text Snippet"
"","102747","align-items:flex-end;","""ai:fe""","""ai:fe""","Emmet","CSS Misc.","Text Snippet"
"","102748","align-items:flex-start;","""ai:fs""","""ai:fs""","Emmet","CSS Misc.","Text Snippet"
"","102749","align-items:stretch;","""ai:s""","""ai:s""","Emmet","CSS Misc.","Text Snippet"
"","102750","animation:;","""anim""","""anim""","Emmet","CSS Misc.","Text Snippet"
"","102751","appearance:${none};","""ap""","""ap""","Emmet","CSS Misc.","Text Snippet"
"","102752","align-self:;","""as""","""as""","Emmet","CSS Misc.","Text Snippet"
"","102753","align-self:auto;","""as:a""","""as:a""","Emmet","CSS Misc.","Text Snippet"
"","102754","align-self:baseline;","""as:b""","""as:b""","Emmet","CSS Misc.","Text Snippet"
"","102755","align-self:center;","""as:c""","""as:c""","Emmet","CSS Misc.","Text Snippet"
"","102756","align-self:flex-end;","""as:fe""","""as:fe""","Emmet","CSS Misc.","Text Snippet"
"","102757","align-self:flex-start;","""as:fs""","""as:fs""","Emmet","CSS Misc.","Text Snippet"
"","102758","align-self:stretch;","""as:s""","""as:s""","Emmet","CSS Misc.","Text Snippet"
"","102759","backface-visibility:;","""bfv""","""bfv""","Emmet","CSS Misc.","Text Snippet"
"","102760","backface-visibility:hidden;","""bfv:h""","""bfv:h""","Emmet","CSS Misc.","Text Snippet"
"","102761","backface-visibility:visible;","""bfv:v""","""bfv:v""","Emmet","CSS Misc.","Text Snippet"
"","102762","/* ${child} */","""cm""","""cm""","Emmet","CSS Misc.","Text Snippet"
"","102763","columns:;","""colm""","""colm""","Emmet","CSS Misc.","Text Snippet"
"","102764","column-count:;","""colmc""","""colmc""","Emmet","CSS Misc.","Text Snippet"
"","102765","column-fill:;","""colmf""","""colmf""","Emmet","CSS Misc.","Text Snippet"
"","102766","column-gap:;","""colmg""","""colmg""","Emmet","CSS Misc.","Text Snippet"
"","102767","column-rule:;","""colmr""","""colmr""","Emmet","CSS Misc.","Text Snippet"
"","102768","column-rule-color:;","""colmrc""","""colmrc""","Emmet","CSS Misc.","Text Snippet"
"","102769","column-rule-style:;","""colmrs""","""colmrs""","Emmet","CSS Misc.","Text Snippet"
"","102770","column-rule-width:;","""colmrw""","""colmrw""","Emmet","CSS Misc.","Text Snippet"
"","102771","column-span:;","""colms""","""colms""","Emmet","CSS Misc.","Text Snippet"
"","102772","column-width:;","""colmw""","""colmw""","Emmet","CSS Misc.","Text Snippet"
"","102773","flex:;","""fx""","""fx""","Emmet","CSS Misc.","Text Snippet"
"","102774","flex-basis:;","""fxb""","""fxb""","Emmet","CSS Misc.","Text Snippet"
"","102775","flex-direction:;","""fxd""","""fxd""","Emmet","CSS Misc.","Text Snippet"
"","102776","flex-direction:column;","""fxd:c""","""fxd:c""","Emmet","CSS Misc.","Text Snippet"
"","102777","flex-direction:column-reverse;","""fxd:cr""","""fxd:cr""","Emmet","CSS Misc.","Text Snippet"
"","102778","flex-direction:row;","""fxd:r""","""fxd:r""","Emmet","CSS Misc.","Text Snippet"
"","102779","flex-direction:row-reverse;","""fxd:rr""","""fxd:rr""","Emmet","CSS Misc.","Text Snippet"
"","102780","flex-flow:;","""fxf""","""fxf""","Emmet","CSS Misc.","Text Snippet"
"","102781","flex-grow:;","""fxg""","""fxg""","Emmet","CSS Misc.","Text Snippet"
"","102782","flex-shrink:;","""fxsh""","""fxsh""","Emmet","CSS Misc.","Text Snippet"
"","102783","flex-wrap: ;","""fxw""","""fxw""","Emmet","CSS Misc.","Text Snippet"
"","102784","flex-wrap:nowrap;","""fxw:n""","""fxw:n""","Emmet","CSS Misc.","Text Snippet"
"","102785","flex-wrap:wrap;","""fxw:w""","""fxw:w""","Emmet","CSS Misc.","Text Snippet"
"","102786","flex-wrap:wrap-reverse;","""fxw:wr""","""fxw:wr""","Emmet","CSS Misc.","Text Snippet"
"","102787","justify-content:;","""jc""","""jc""","Emmet","CSS Misc.","Text Snippet"
"","102788","justify-content:center;","""jc:c""","""jc:c""","Emmet","CSS Misc.","Text Snippet"
"","102789","justify-content:flex-end;","""jc:fe""","""jc:fe""","Emmet","CSS Misc.","Text Snippet"
"","102790","justify-content:flex-start;","""jc:fs""","""jc:fs""","Emmet","CSS Misc.","Text Snippet"
"","102791","justify-content:space-around;","""jc:sa""","""jc:sa""","Emmet","CSS Misc.","Text Snippet"
"","102792","justify-content:space-between;","""jc:sb""","""jc:sb""","Emmet","CSS Misc.","Text Snippet"
"","102793","max-resolution:res;","""mar""","""mar""","Emmet","CSS Misc.","Text Snippet"
"","102794","min-resolution:res;","""mir""","""mir""","Emmet","CSS Misc.","Text Snippet"
"","102795","order:;","""ord""","""ord""","Emmet","CSS Misc.","Text Snippet"
"","102796","orientation:;","""ori""","""ori""","Emmet","CSS Misc.","Text Snippet"
"","102797","orientation:landscape;","""ori:l""","""ori:l""","Emmet","CSS Misc.","Text Snippet"
"","102798","orientation:portrait;","""ori:p""","""ori:p""","Emmet","CSS Misc.","Text Snippet"
"","102799","text-overflow:${ellipsis};","""tov""","""tov""","Emmet","CSS Misc.","Text Snippet"
"","102800","text-overflow:clip;","""tov:c""","""tov:c""","Emmet","CSS Misc.","Text Snippet"
"","102801","text-overflow:ellipsis;","""tov:e""","""tov:e""","Emmet","CSS Misc.","Text Snippet"
"","102802","transform:;","""trf""","""trf""","Emmet","CSS Misc.","Text Snippet"
"","102803","transform: rotate(angle);","""trf:r""","""trf:r""","Emmet","CSS Misc.","Text Snippet"
"","102804","transform: rotateX(angle);","""trf:rx""","""trf:rx""","Emmet","CSS Misc.","Text Snippet"
"","102805","transform: rotateY(angle);","""trf:ry""","""trf:ry""","Emmet","CSS Misc.","Text Snippet"
"","102806","transform: rotateZ(angle);","""trf:rz""","""trf:rz""","Emmet","CSS Misc.","Text Snippet"
"","102807","transform: scale(x, y);","""trf:sc""","""trf:sc""","Emmet","CSS Misc.","Text Snippet"
"","102808","transform: scale3d(x, y, z);","""trf:sc3""","""trf:sc3""","Emmet","CSS Misc.","Text Snippet"
"","102809","transform: scaleX(x);","""trf:scx""","""trf:scx""","Emmet","CSS Misc.","Text Snippet"
"","102810","transform: scaleY(y);","""trf:scy""","""trf:scy""","Emmet","CSS Misc.","Text Snippet"
"","102811","transform: scaleZ(z);","""trf:scz""","""trf:scz""","Emmet","CSS Misc.","Text Snippet"
"","102812","transform: skewX(angle);","""trf:skx""","""trf:skx""","Emmet","CSS Misc.","Text Snippet"
"","102813","transform: skewY(angle);","""trf:sky""","""trf:sky""","Emmet","CSS Misc.","Text Snippet"
"","102814","transform: translate(x, y);","""trf:t""","""trf:t""","Emmet","CSS Misc.","Text Snippet"
"","102815","transform: translate3d(tx, ty, tz);","""trf:t3""","""trf:t3""","Emmet","CSS Misc.","Text Snippet"
"","102816","transform: translateX(x);","""trf:tx""","""trf:tx""","Emmet","CSS Misc.","Text Snippet"
"","102817","transform: translateY(y);","""trf:ty""","""trf:ty""","Emmet","CSS Misc.","Text Snippet"
"","102818","transform: translateZ(z);","""trf:tz""","""trf:tz""","Emmet","CSS Misc.","Text Snippet"
"","102819","transform-origin:;","""trfo""","""trfo""","Emmet","CSS Misc.","Text Snippet"
"","102820","transform-style:preserve-3d;","""trfs""","""trfs""","Emmet","CSS Misc.","Text Snippet"
"","102821","transition:prop time;","""trs""","""trs""","Emmet","CSS Misc.","Text Snippet"
"","102822","transition-delay:time;","""trsde""","""trsde""","Emmet","CSS Misc.","Text Snippet"
"","102823","transition-duration:time;","""trsdu""","""trsdu""","Emmet","CSS Misc.","Text Snippet"
"","102824","transition-property:prop;","""trsp""","""trsp""","Emmet","CSS Misc.","Text Snippet"
"","102825","transition-timing-function:tfunc;","""trstf""","""trstf""","Emmet","CSS Misc.","Text Snippet"
"","102826","user-select:${none};","""us""","""us""","Emmet","CSS Misc.","Text Snippet"
"","102827","-webkit-font-smoothing:${antialiased};","""wfsm""","""wfsm""","Emmet","CSS Misc.","Text Snippet"
"","102828","-webkit-font-smoothing:antialiased;","""wfsm:a""","""wfsm:a""","Emmet","CSS Misc.","Text Snippet"
"","102829","-webkit-font-smoothing:none;","""wfsm:n""","""wfsm:n""","Emmet","CSS Misc.","Text Snippet"
"","102830","-webkit-font-smoothing:subpixel-antialiased;","""wfsm:sa""","""wfsm:sa""","Emmet","CSS Misc.","Text Snippet"
"","102831","writing-mode:lr-tb;","""wm""","""wm""","Emmet","CSS Misc.","Text Snippet"
"","102832","writing-mode:bt-lr;","""wm:btl""","""wm:btl""","Emmet","CSS Misc.","Text Snippet"
"","102833","writing-mode:bt-rl;","""wm:btr""","""wm:btr""","Emmet","CSS Misc.","Text Snippet"
"","102834","writing-mode:lr-bt;","""wm:lrb""","""wm:lrb""","Emmet","CSS Misc.","Text Snippet"
"","102835","writing-mode:lr-tb;","""wm:lrt""","""wm:lrt""","Emmet","CSS Misc.","Text Snippet"
"","102836","writing-mode:rl-bt;","""wm:rlb""","""wm:rlb""","Emmet","CSS Misc.","Text Snippet"
"","102837","writing-mode:rl-tb;","""wm:rlt""","""wm:rlt""","Emmet","CSS Misc.","Text Snippet"
"","102838","writing-mode:tb-lr;","""wm:tbl""","""wm:tbl""","Emmet","CSS Misc.","Text Snippet"
"","102839","writing-mode:tb-rl;","""wm:tbr""","""wm:tbr""","Emmet","CSS Misc.","Text Snippet"
